State FIPS Code,County FIPS Code,Postal Code,Name,"Poverty Estimate, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, All Ages",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-17",90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 5-17 in Families",90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,"Poverty Estimate, Age 0-4",90% CI Lower Bound,90% CI Upper Bound,"Poverty Percent, Age 0-4",90% CI Lower Bound,90% CI Upper Bound
51,121,VA,Montgomery County,"20,612","18,606","22,618",23.3,21,25.6,"2,095","1,550","2,640",14,10.4,17.6,"1,394",984,"1,804",12.6,8.9,16.3,"57,752","51,893","63,611",.,.,.,.,.,.
51,125,VA,Nelson County,"1,828","1,450","2,206",12.4,9.8,15,476,335,617,18.8,13.2,24.4,330,220,440,17.9,11.9,23.9,"61,224","54,065","68,383",.,.,.,.,.,.
51,127,VA,New Kent County,"1,150",861,"1,439",4.9,3.7,6.1,324,227,421,7.2,5.1,9.3,233,156,310,6.9,4.6,9.2,"102,920","90,918","114,922",.,.,.,.,.,.
51,131,VA,Northampton County,"2,089","1,623","2,555",17.6,13.7,21.5,659,465,853,29.2,20.6,37.8,463,313,613,27,18.2,35.8,"51,059","45,277","56,841",.,.,.,.,.,.
51,133,VA,Northumberland County,"1,579","1,210","1,948",13.1,10,16.2,418,296,540,24.2,17.2,31.2,288,195,381,22.6,15.3,29.9,"63,255","55,576","70,934",.,.,.,.,.,.
51,135,VA,Nottoway County,"2,800","2,118","3,482",21,15.9,26.1,618,408,828,21.1,13.9,28.3,454,287,621,21,13.3,28.7,"46,442","40,977","51,907",.,.,.,.,.,.
51,137,VA,Orange County,"3,257","2,501","4,013",8.9,6.8,11,988,698,"1,278",12.9,9.1,16.7,705,481,929,12.5,8.5,16.5,"94,547","89,727","99,367",.,.,.,.,.,.
51,139,VA,Page County,"3,154","2,524","3,784",13.4,10.7,16.1,851,592,"1,110",18,12.5,23.5,603,402,804,17.4,11.6,23.2,"53,449","47,173","59,725",.,.,.,.,.,.
51,141,VA,Patrick County,"2,481","1,882","3,080",14.3,10.8,17.8,681,476,886,22.5,15.7,29.3,476,319,633,19.9,13.3,26.5,"46,963","42,018","51,908",.,.,.,.,.,.
51,143,VA,Pittsylvania County,"7,731","6,217","9,245",13.1,10.5,15.7,"1,972","1,405","2,539",18.3,13.1,23.5,"1,341",896,"1,786",16.2,10.8,21.6,"52,006","47,090","56,922",.,.,.,.,.,.
51,145,VA,Powhatan County,"1,812","1,373","2,251",6,4.5,7.5,405,286,524,7.3,5.2,9.4,292,199,385,6.9,4.7,9.1,"99,854","89,545","110,163",.,.,.,.,.,.
51,147,VA,Prince Edward County,"3,407","2,609","4,205",18.7,14.3,23.1,867,605,"1,129",25.1,17.5,32.7,617,413,821,25,16.8,33.2,"51,239","45,219","57,259",.,.,.,.,.,.
51,149,VA,Prince George County,"4,017","3,160","4,874",10.4,8.2,12.6,"1,208",889,"1,527",12.7,9.3,16.1,864,622,"1,106",11.9,8.6,15.2,"79,710","71,391","88,029",.,.,.,.,.,.
51,153,VA,Prince William County,"30,613","26,020","35,206",6.4,5.4,7.4,"10,715","8,239","13,191",8.4,6.5,10.3,"7,551","5,665","9,437",8,6,10,"116,354","111,580","121,128",.,.,.,.,.,.
51,155,VA,Pulaski County,"4,420","3,449","5,391",13.5,10.5,16.5,"1,186",842,"1,530",20,14.2,25.8,814,559,"1,069",18.6,12.8,24.4,"53,111","48,287","57,935",.,.,.,.,.,.
51,157,VA,Rappahannock County,671,507,835,9.1,6.9,11.3,192,135,249,15.9,11.2,20.6,137,92,182,15,10.1,19.9,"80,098","70,143","90,053",.,.,.,.,.,.
51,159,VA,Richmond County,"1,250",939,"1,561",16.9,12.7,21.1,300,211,389,20.1,14.1,26.1,210,140,280,18.9,12.6,25.2,"53,959","47,346","60,572",.,.,.,.,.,.
51,161,VA,Roanoke County,"7,597","6,309","8,885",8.1,6.7,9.5,"1,639","1,195","2,083",8.7,6.3,11.1,"1,180",834,"1,526",8.1,5.7,10.5,"73,438","67,149","79,727",.,.,.,.,.,.
51,163,VA,Rockbridge County,"2,254","1,673","2,835",10.2,7.6,12.8,659,458,860,16.8,11.7,21.9,459,305,613,15.1,10,20.2,"59,252","54,154","64,350",.,.,.,.,.,.
51,165,VA,Rockingham County,"6,848","5,436","8,260",8.3,6.6,10,"1,954","1,387","2,521",10.6,7.5,13.7,"1,347",914,"1,780",9.8,6.6,13,"72,392","68,244","76,540",.,.,.,.,.,.
51,167,VA,Russell County,"4,649","3,661","5,637",18.4,14.5,22.3,"1,154",822,"1,486",24,17.1,30.9,802,544,"1,060",22.4,15.2,29.6,"45,254","39,950","50,558",.,.,.,.,.,.
51,169,VA,Scott County,"4,049","3,309","4,789",19.6,16,23.2,906,671,"1,141",24,17.8,30.2,571,387,755,19.3,13.1,25.5,"42,894","37,785","48,003",.,.,.,.,.,.
51,171,VA,Shenandoah County,"4,361","3,514","5,208",9.8,7.9,11.7,"1,391","1,034","1,748",14.9,11.1,18.7,981,703,"1,259",14.4,10.3,18.5,"65,308","58,285","72,331",.,.,.,.,.,.
51,173,VA,Smyth County,"5,042","4,161","5,923",17.5,14.4,20.6,"1,288",900,"1,676",23.2,16.2,30.2,894,594,"1,194",21.1,14,28.2,"42,303","37,986","46,620",.,.,.,.,.,.
51,175,VA,Southampton County,"2,316","1,736","2,896",14.1,10.6,17.6,636,442,830,19.2,13.4,25,433,282,584,17,11.1,22.9,"57,965","51,792","64,138",.,.,.,.,.,.
51,177,VA,Spotsylvania County,"10,287","8,276","12,298",7.2,5.8,8.6,"3,625","2,703","4,547",10.5,7.8,13.2,"2,525","1,767","3,283",9.6,6.7,12.5,"100,162","95,864","104,460",.,.,.,.,.,.
51,179,VA,Stafford County,"8,443","6,672","10,214",5.4,4.3,6.5,"2,767","1,971","3,563",6.7,4.8,8.6,"1,940","1,314","2,566",6.1,4.1,8.1,"116,569","111,032","122,106",.,.,.,.,.,.
51,181,VA,Surry County,797,607,987,12.2,9.3,15.1,217,153,281,20.1,14.2,26,155,104,206,20.4,13.7,27.1,"61,358","53,707","69,009",.,.,.,.,.,.
51,183,VA,Sussex County,"1,616","1,192","2,040",19.5,14.4,24.6,431,296,566,26.9,18.5,35.3,303,198,408,25.2,16.5,33.9,"54,282","49,246","59,318",.,.,.,.,.,.
51,185,VA,Tazewell County,"7,500","6,172","8,828",19.6,16.1,23.1,"2,121","1,661","2,581",27.8,21.8,33.8,"1,480","1,122","1,838",25.7,19.5,31.9,"40,728","36,316","45,140",.,.,.,.,.,.
51,187,VA,Warren County,"3,699","2,927","4,471",9.2,7.3,11.1,"1,187",894,"1,480",13.4,10.1,16.7,816,589,"1,043",12.8,9.2,16.4,"73,546","67,378","79,714",.,.,.,.,.,.
51,191,VA,Washington County,"6,900","5,541","8,259",13.3,10.7,15.9,"1,643","1,168","2,118",17.6,12.5,22.7,"1,182",799,"1,565",16.6,11.2,22,"54,223","49,370","59,076",.,.,.,.,.,.
51,193,VA,Westmoreland County,"2,812","2,257","3,367",15.1,12.1,18.1,836,614,"1,058",24.2,17.8,30.6,603,434,772,23.9,17.2,30.6,"59,959","53,249","66,669",.,.,.,.,.,.
51,195,VA,Wise County,"6,330","4,958","7,702",19.2,15,23.4,"1,754","1,213","2,295",25.7,17.8,33.6,"1,189",779,"1,599",23.2,15.2,31.2,"41,994","39,209","44,779",.,.,.,.,.,.
51,197,VA,Wythe County,"4,727","3,985","5,469",16.9,14.2,19.6,"1,366","1,099","1,633",25.4,20.4,30.4,"1,038",831,"1,245",25.8,20.7,30.9,"51,206","45,972","56,440",.,.,.,.,.,.
51,199,VA,York County,"3,559","2,761","4,357",5.1,4,6.2,"1,001",697,"1,305",6.1,4.3,7.9,703,470,936,5.5,3.7,7.3,"97,500","91,996","103,004",.,.,.,.,.,.
51,510,VA,Alexandria city,"15,125","12,830","17,420",9.9,8.4,11.4,"4,158","3,155","5,161",15.1,11.5,18.7,"2,606","1,813","3,399",15,10.4,19.6,"100,877","96,243","105,511",.,.,.,.,.,.
51,520,VA,Bristol city,"3,098","2,382","3,814",18.4,14.2,22.6,"1,067",748,"1,386",31.6,22.2,41,758,511,"1,005",29.6,20,39.2,"41,272","37,323","45,221",.,.,.,.,.,.
51,530,VA,Buena Vista city,921,715,"1,127",15.1,11.7,18.5,299,213,385,21.7,15.5,27.9,208,143,273,21,14.5,27.5,"47,144","41,294","52,994",.,.,.,.,.,.
51,540,VA,Charlottesville city,"9,432","8,222","10,642",21.6,18.8,24.4,"1,453","1,096","1,810",20.4,15.4,25.4,915,634,"1,196",19.5,13.5,25.5,"61,255","54,011","68,499",.,.,.,.,.,.
51,550,VA,Chesapeake city,"20,347","16,919","23,775",8.3,6.9,9.7,"5,896","4,294","7,498",9.8,7.1,12.5,"4,143","2,880","5,406",9.2,6.4,12,"87,057","82,372","91,742",.,.,.,.,.,.
51,570,VA,Colonial Heights city,"1,704","1,289","2,119",9.4,7.1,11.7,706,492,920,16.4,11.4,21.4,511,341,681,16.5,11,22,"59,455","52,911","65,999",.,.,.,.,.,.
51,580,VA,Covington city,979,776,"1,182",17.4,13.8,21,375,280,470,29.3,21.9,36.7,251,182,320,27.8,20.1,35.5,"43,075","38,582","47,568",.,.,.,.,.,.
51,590,VA,Danville city,"9,832","8,001","11,663",24.2,19.7,28.7,"3,480","2,607","4,353",37.8,28.3,47.3,"2,547","1,852","3,242",37.3,27.1,47.5,"37,652","34,089","41,215",.,.,.,.,.,.
51,595,VA,Emporia city,"1,143",875,"1,411",21.1,16.2,26,476,336,616,33.8,23.8,43.8,336,226,446,32.8,22.1,43.5,"41,610","36,528","46,692",.,.,.,.,.,.
51,600,VA,Fairfax city,"1,747","1,363","2,131",7.3,5.7,8.9,437,305,569,7.7,5.4,10,307,205,409,8.4,5.6,11.2,"107,334","97,034","117,634",.,.,.,.,.,.
51,610,VA,Falls Church city,581,441,721,4,3,5,125,87,163,3.6,2.5,4.7,79,52,106,2.9,1.9,3.9,"142,430","126,868","157,992",.,.,.,.,.,.
51,620,VA,Franklin city,"1,584","1,212","1,956",19.6,15,24.2,721,508,934,33.4,23.5,43.3,505,340,670,33.7,22.7,44.7,"46,460","40,844","52,076",.,.,.,.,.,.
51,630,VA,Fredericksburg city,"3,696","2,870","4,522",14.2,11,17.4,"1,208",850,"1,566",20.8,14.6,27,847,572,"1,122",20.9,14.1,27.7,"77,437","75,422","79,452",.,.,.,.,.,.
51,640,VA,Galax city,"1,334","1,034","1,634",21,16.3,25.7,596,434,758,36.7,26.7,46.7,426,304,548,35.6,25.4,45.8,"42,023","36,936","47,110",.,.,.,.,.,.
51,650,VA,Hampton city,"16,442","13,278","19,606",12.4,10,14.8,"5,618","4,213","7,023",19.3,14.5,24.1,"3,834","2,736","4,932",18.4,13.1,23.7,"57,662","53,752","61,572",.,.,.,.,.,.
51,660,VA,Harrisonburg city,"11,006","9,571","12,441",25,21.7,28.3,"1,540","1,136","1,944",18.3,13.5,23.1,"1,010",713,"1,307",17.5,12.4,22.6,"50,250","44,850","55,650",.,.,.,.,.,.
51,670,VA,Hopewell city,"4,737","3,891","5,583",20.8,17.1,24.5,"1,828","1,333","2,323",30.8,22.5,39.1,"1,253",888,"1,618",29.1,20.6,37.6,"47,263","41,552","52,974",.,.,.,.,.,.
51,678,VA,Lexington city,988,743,"1,233",21,15.8,26.2,122,85,159,13.1,9.2,17,75,50,100,12.1,8,16.2,"53,400","46,589","60,211",.,.,.,.,.,.
51,680,VA,Lynchburg city,"12,216","10,047","14,385",17.8,14.6,21,"3,169","2,272","4,066",21.6,15.5,27.7,"2,269","1,587","2,951",22.4,15.7,29.1,"52,127","46,985","57,269",.,.,.,.,.,.
51,683,VA,Manassas city,"3,660","2,777","4,543",8.6,6.5,10.7,"1,662","1,173","2,151",15.2,10.7,19.7,"1,138",761,"1,515",14.9,9.9,19.9,"100,530","94,332","106,728",.,.,.,.,.,.
51,685,VA,Manassas Park city,"1,242",943,"1,541",7.3,5.5,9.1,524,369,679,13.3,9.4,17.2,359,241,477,11.9,8,15.8,"87,255","77,294","97,216",.,.,.,.,.,.
51,690,VA,Martinsville city,"2,622","1,997","3,247",19.9,15.2,24.6,"1,125",771,"1,479",32.2,22,42.4,770,504,"1,036",30.1,19.7,40.5,"38,571","34,388","42,754",.,.,.,.,.,.
51,700,VA,Newport News city,"27,809","23,692","31,926",15.8,13.5,18.1,"9,708","7,703","11,713",23,18.3,27.7,"6,846","5,359","8,333",23.2,18.2,28.2,"58,303","55,083","61,523",.,.,.,.,.,.
51,710,VA,Norfolk city,"34,150","28,465","39,835",16.9,14.1,19.7,"10,358","7,936","12,780",23.1,17.7,28.5,"6,625","4,874","8,376",21.9,16.1,27.7,"56,951","54,335","59,567",.,.,.,.,.,.
51,720,VA,Norton city,738,567,909,20.4,15.7,25.1,256,181,331,31.9,22.6,41.2,175,117,233,30.1,20.2,40,"38,316","33,699","42,933",.,.,.,.,.,.
51,730,VA,Petersburg city,"7,518","6,064","8,972",22.8,18.4,27.2,"2,628","1,873","3,383",35.6,25.4,45.8,"1,750","1,171","2,329",35.9,24,47.8,"40,682","36,443","44,921",.,.,.,.,.,.
51,735,VA,Poquoson city,677,516,838,5.4,4.1,6.7,170,119,221,5.9,4.1,7.7,117,78,156,5.1,3.4,6.8,"105,525","95,763","115,287",.,.,.,.,.,.
51,740,VA,Portsmouth city,"16,721","13,735","19,707",17.6,14.5,20.7,"5,732","4,193","7,271",25.8,18.9,32.7,"3,942","2,813","5,071",25.8,18.4,33.2,"53,618","49,715","57,521",.,.,.,.,.,.
51,750,VA,Radford city,"3,456","2,747","4,165",25.6,20.3,30.9,363,262,464,17.9,12.9,22.9,239,162,316,16.2,11,21.4,"48,898","44,481","53,315",.,.,.,.,.,.
51,760,VA,Richmond city,"45,409","40,136","50,682",21.1,18.7,23.5,"12,220","10,021","14,419",32,26.2,37.8,"8,810","7,237","10,383",34.8,28.6,41,"52,011","48,627","55,395",.,.,.,.,.,.
51,770,VA,Roanoke city,"17,429","14,545","20,313",17.9,14.9,20.9,"5,983","4,422","7,544",27.4,20.3,34.5,"4,079","2,916","5,242",26.4,18.9,33.9,"47,545","43,736","51,354",.,.,.,.,.,.
51,775,VA,Salem city,"2,469","1,976","2,962",10.5,8.4,12.6,644,475,813,13.6,10,17.2,449,315,583,12.6,8.8,16.4,"60,740","53,712","67,768",.,.,.,.,.,.
51,790,VA,Staunton city,"2,979","2,329","3,629",12,9.4,14.6,841,580,"1,102",17.5,12.1,22.9,589,389,789,17.9,11.8,24,"54,508","48,531","60,485",.,.,.,.,.,.
51,800,VA,Suffolk city,"10,069","8,207","11,931",10.6,8.6,12.6,"3,077","2,192","3,962",13.7,9.8,17.6,"2,095","1,379","2,811",12.7,8.4,17,"78,090","73,032","83,148",.,.,.,.,.,.
51,810,VA,Virginia Beach city,"41,912","36,593","47,231",9.4,8.2,10.6,"11,805","9,518","14,092",11.9,9.6,14.2,"8,342","6,552","10,132",11.5,9,14,"81,364","79,364","83,364",.,.,.,.,.,.
51,820,VA,Waynesboro city,"2,748","2,134","3,362",12.3,9.6,15,989,701,"1,277",19.2,13.6,24.8,692,473,911,18.7,12.8,24.6,"54,106","48,495","59,717",.,.,.,.,.,.
51,830,VA,Williamsburg city,"2,170","1,691","2,649",19.3,15,23.6,387,273,501,21.9,15.5,28.3,257,173,341,20.4,13.7,27.1,"61,750","55,038","68,462",.,.,.,.,.,.
51,840,VA,Winchester city,"3,388","2,578","4,198",12.5,9.5,15.5,"1,158",804,"1,512",18.9,13.1,24.7,774,510,"1,038",17.5,11.5,23.5,"55,908","51,403","60,413",.,.,.,.,.,.
53,0,WA,Washington,"755,589","738,622","772,556",9.9,9.7,10.1,"197,271","188,204","206,338",12,11.4,12.6,"136,772","128,977","144,567",11.2,10.6,11.8,"84,155","83,322","84,988","53,637","48,940","58,334",12.7,11.6,13.8
53,1,WA,Adams County,"3,268","2,691","3,845",16,13.2,18.8,"1,537","1,202","1,872",21.1,16.5,25.7,"1,015",759,"1,271",18.6,13.9,23.3,"57,405","52,668","62,142",.,.,.,.,.,.
53,3,WA,Asotin County,"3,080","2,386","3,774",13.9,10.8,17,940,698,"1,182",21.2,15.7,26.7,641,461,821,19.4,13.9,24.9,"56,438","50,813","62,063",.,.,.,.,.,.
53,5,WA,Benton County,"22,043","18,652","25,434",10.6,9,12.2,"7,299","5,733","8,865",13.4,10.5,16.3,"4,822","3,609","6,035",11.7,8.7,14.7,"77,339","73,665","81,013",.,.,.,.,.,.
53,7,WA,Chelan County,"8,478","6,741","10,215",10.8,8.6,13,"2,458","1,791","3,125",13.7,10,17.4,"1,795","1,288","2,302",13.3,9.6,17,"64,700","57,816","71,584",.,.,.,.,.,.
53,9,WA,Clallam County,"9,204","7,563","10,845",12,9.9,14.1,"2,342","1,744","2,940",18.5,13.8,23.2,"1,575","1,122","2,028",16.6,11.8,21.4,"62,623","58,386","66,860",.,.,.,.,.,.
53,11,WA,Clark County,"45,938","40,570","51,306",9,7.9,10.1,"12,978","10,642","15,314",11.2,9.2,13.2,"8,378","6,642","10,114",9.6,7.6,11.6,"83,790","81,832","85,748",.,.,.,.,.,.
53,13,WA,Columbia County,529,405,653,13.2,10.1,16.3,144,101,187,20.4,14.3,26.5,102,69,135,18.8,12.7,24.9,"59,650","52,357","66,943",.,.,.,.,.,.
53,15,WA,Cowlitz County,"13,865","11,500","16,230",12.6,10.5,14.7,"3,902","2,886","4,918",15.9,11.8,20,"2,650","1,861","3,439",14.6,10.3,18.9,"70,104","66,393","73,815",.,.,.,.,.,.
53,17,WA,Douglas County,"4,331","3,300","5,362",10,7.6,12.4,"1,523","1,055","1,991",14.1,9.8,18.4,"1,066",710,"1,422",13,8.7,17.3,"64,932","59,645","70,219",.,.,.,.,.,.
53,19,WA,Ferry County,"1,266",970,"1,562",17.5,13.4,21.6,352,249,455,30.5,21.6,39.4,232,155,309,27.3,18.3,36.3,"50,565","44,456","56,674",.,.,.,.,.,.
53,21,WA,Franklin County,"11,196","8,792","13,600",11.8,9.3,14.3,"4,491","3,298","5,684",14.7,10.8,18.6,"3,111","2,214","4,008",13.6,9.7,17.5,"79,532","75,506","83,558",.,.,.,.,.,.
53,23,WA,Garfield County,305,231,379,13.2,10,16.4,88,62,114,18.1,12.8,23.4,60,41,79,16.2,11,21.4,"61,268","53,619","68,917",.,.,.,.,.,.
53,25,WA,Grant County,"11,623","9,251","13,995",11.7,9.3,14.1,"4,165","2,958","5,372",14.6,10.4,18.8,"2,771","1,833","3,709",13,8.6,17.4,"61,815","57,675","65,955",.,.,.,.,.,.
53,27,WA,Grays Harbor County,"10,157","8,033","12,281",13.7,10.8,16.6,"3,149","2,266","4,032",20.8,15,26.6,"2,205","1,509","2,901",19.5,13.4,25.6,"55,018","50,003","60,033",.,.,.,.,.,.
53,29,WA,Island County,"6,905","5,632","8,178",8.1,6.6,9.6,"1,513","1,095","1,931",9.9,7.2,12.6,"1,026",708,"1,344",9.5,6.6,12.4,"76,729","72,451","81,007",.,.,.,.,.,.
53,31,WA,Jefferson County,"3,699","2,890","4,508",11.2,8.8,13.6,781,564,998,20.2,14.6,25.8,554,388,720,19.1,13.4,24.8,"61,548","55,421","67,675",.,.,.,.,.,.
53,33,WA,King County,"205,784","193,867","217,701",9.3,8.8,9.8,"45,678","41,092","50,264",10.4,9.4,11.4,"32,100","28,576","35,624",10,8.9,11.1,"110,351","108,640","112,062",.,.,.,.,.,.
53,35,WA,Kitsap County,"23,100","19,814","26,386",8.7,7.5,9.9,"5,250","4,065","6,435",9.8,7.6,12,"3,605","2,688","4,522",9.2,6.9,11.5,"86,826","83,560","90,092",.,.,.,.,.,.
53,37,WA,Kittitas County,"6,195","5,196","7,194",14.4,12.1,16.7,989,734,"1,244",13.2,9.8,16.6,664,466,862,11.9,8.4,15.4,"62,721","57,909","67,533",.,.,.,.,.,.
53,39,WA,Klickitat County,"2,978","2,288","3,668",13,10,16,826,599,"1,053",19.6,14.2,25,596,419,773,19,13.4,24.6,"61,542","54,367","68,717",.,.,.,.,.,.
53,41,WA,Lewis County,"11,288","9,587","12,989",13.5,11.5,15.5,"2,973","2,264","3,682",16.6,12.6,20.6,"2,035","1,478","2,592",15.5,11.3,19.7,"63,828","59,300","68,356",.,.,.,.,.,.
53,43,WA,Lincoln County,"1,260",969,"1,551",11.3,8.7,13.9,368,265,471,15.2,10.9,19.5,259,180,338,14,9.7,18.3,"64,692","58,472","70,912",.,.,.,.,.,.
53,45,WA,Mason County,"8,214","6,592","9,836",12.6,10.1,15.1,"2,458","1,791","3,125",19.2,14,24.4,"1,706","1,203","2,209",18.3,12.9,23.7,"73,696","68,514","78,878",.,.,.,.,.,.
53,47,WA,Okanogan County,"6,748","5,468","8,028",16,13,19,"2,003","1,448","2,558",20.9,15.1,26.7,"1,458","1,037","1,879",20.4,14.5,26.3,"55,233","50,513","59,953",.,.,.,.,.,.
53,49,WA,Pacific County,"3,171","2,452","3,890",13.4,10.4,16.4,710,497,923,20.2,14.1,26.3,507,340,674,18.9,12.7,25.1,"58,715","54,754","62,676",.,.,.,.,.,.
53,51,WA,Pend Oreille County,"2,188","1,708","2,668",15.9,12.4,19.4,668,473,863,24.9,17.6,32.2,464,314,614,23.2,15.7,30.7,"55,060","48,677","61,443",.,.,.,.,.,.
53,53,WA,Pierce County,"74,284","65,628","82,940",8.2,7.2,9.2,"21,013","17,158","24,868",10,8.2,11.8,"14,554","11,536","17,572",9.4,7.5,11.3,"85,492","83,426","87,558",.,.,.,.,.,.
53,55,WA,San Juan County,"1,997","1,672","2,322",10.8,9,12.6,375,291,459,16.5,12.8,20.2,265,198,332,15,11.2,18.8,"71,678","65,696","77,660",.,.,.,.,.,.
53,57,WA,Skagit County,"15,073","12,758","17,388",11.6,9.8,13.4,"4,010","3,133","4,887",14.8,11.6,18,"2,698","2,029","3,367",13.4,10.1,16.7,"72,831","67,619","78,043",.,.,.,.,.,.
53,59,WA,Skamania County,"1,324","1,026","1,622",10.9,8.4,13.4,293,205,381,14.2,10,18.4,199,132,266,12.2,8.1,16.3,"75,158","68,108","82,208",.,.,.,.,.,.
53,61,WA,Snohomish County,"59,505","51,976","67,034",7.2,6.3,8.1,"14,473","11,417","17,529",7.9,6.2,9.6,"10,222","7,839","12,605",7.7,5.9,9.5,"99,650","97,151","102,149",.,.,.,.,.,.
53,63,WA,Spokane County,"59,848","53,069","66,627",11.2,9.9,12.5,"14,212","11,079","17,345",12.2,9.5,14.9,"10,202","7,685","12,719",11.8,8.9,14.7,"65,571","63,518","67,624",.,.,.,.,.,.
53,65,WA,Stevens County,"6,392","5,064","7,720",13.6,10.8,16.4,"1,983","1,430","2,536",20.1,14.5,25.7,"1,431","1,006","1,856",18.6,13.1,24.1,"60,180","54,684","65,676",.,.,.,.,.,.
53,67,WA,Thurston County,"29,197","25,235","33,159",9.9,8.6,11.2,"7,266","5,772","8,760",11.7,9.3,14.1,"5,104","3,981","6,227",11.1,8.7,13.5,"81,544","78,603","84,485",.,.,.,.,.,.
53,69,WA,Wahkiakum County,535,419,651,11.7,9.2,14.2,156,110,202,21.6,15.3,27.9,112,76,148,19.8,13.4,26.2,"64,777","56,684","72,870",.,.,.,.,.,.
53,71,WA,Walla Walla County,"7,043","5,280","8,806",12.1,9.1,15.1,"1,900","1,347","2,453",14.8,10.5,19.1,"1,273",859,"1,687",13.1,8.8,17.4,"63,631","57,669","69,593",.,.,.,.,.,.
53,73,WA,Whatcom County,"29,011","25,467","32,555",13,11.4,14.6,"6,492","5,343","7,641",15.3,12.6,18,"4,532","3,641","5,423",14.2,11.4,17,"71,739","67,140","76,338",.,.,.,.,.,.
53,75,WA,Whitman County,"7,490","6,205","8,775",18.1,15,21.2,904,628,"1,180",12.6,8.8,16.4,617,414,820,11.5,7.7,15.3,"53,140","47,091","59,189",.,.,.,.,.,.
53,77,WA,Yakima County,"37,078","31,119","43,037",14.7,12.3,17.1,"14,608","11,746","17,470",19.7,15.8,23.6,"10,166","8,008","12,324",18.3,14.4,22.2,"60,058","56,688","63,428",.,.,.,.,.,.
54,0,WV,West Virginia,"291,051","282,054","300,048",16.8,16.3,17.3,"74,847","71,804","77,890",21.4,20.5,22.3,"52,556","50,045","55,067",20,19,21,"51,122","50,059","52,185","21,090","19,436","22,744",24.7,22.8,26.6
54,1,WV,Barbour County,"2,896","2,262","3,530",19.7,15.4,24,837,618,"1,056",27.5,20.3,34.7,565,388,742,25,17.2,32.8,"43,545","39,467","47,623",.,.,.,.,.,.
54,3,WV,Berkeley County,"12,365","9,917","14,813",9.9,7.9,11.9,"3,578","2,496","4,660",12.7,8.9,16.5,"2,553","1,717","3,389",12.3,8.3,16.3,"70,893","64,243","77,543",.,.,.,.,.,.
54,5,WV,Boone County,"5,219","4,362","6,076",24.7,20.6,28.8,"1,208",885,"1,531",28.2,20.7,35.7,856,608,"1,104",25.9,18.4,33.4,"41,227","36,546","45,908",.,.,.,.,.,.
54,7,WV,Braxton County,"2,544","1,980","3,108",21.3,16.6,26,653,468,838,29,20.8,37.2,461,314,608,26.1,17.8,34.4,"41,587","36,765","46,409",.,.,.,.,.,.
54,9,WV,Brooke County,"2,776","2,118","3,434",13,9.9,16.1,710,499,921,18.8,13.2,24.4,502,339,665,17.5,11.8,23.2,"52,217","46,129","58,305",.,.,.,.,.,.
54,11,WV,Cabell County,"17,022","14,284","19,760",19,15.9,22.1,"4,308","3,282","5,334",23.9,18.2,29.6,"3,007","2,174","3,840",22.7,16.4,29,"46,923","43,394","50,452",.,.,.,.,.,.
54,13,WV,Calhoun County,"1,459","1,141","1,777",23.8,18.6,29,357,261,453,32,23.4,40.6,270,196,344,31.7,23,40.4,"38,835","34,119","43,551",.,.,.,.,.,.
54,15,WV,Clay County,"1,745","1,302","2,188",22.3,16.6,28,525,357,693,31,21.1,40.9,380,249,511,28.9,18.9,38.9,"38,261","33,716","42,806",.,.,.,.,.,.
54,17,WV,Doddridge County,"1,222",916,"1,528",18.1,13.6,22.6,238,163,313,23.4,16,30.8,169,110,228,22,14.4,29.6,"48,473","43,006","53,940",.,.,.,.,.,.
54,19,WV,Fayette County,"7,599","6,214","8,984",19.9,16.3,23.5,"1,898","1,284","2,512",23.6,16,31.2,"1,373",887,"1,859",22.3,14.4,30.2,"40,478","36,246","44,710",.,.,.,.,.,.
54,21,WV,Gilmer County,"1,455","1,106","1,804",25.3,19.2,31.4,259,179,339,23.8,16.5,31.1,185,123,247,22.8,15.1,30.5,"40,450","35,680","45,220",.,.,.,.,.,.
54,23,WV,Grant County,"1,646","1,269","2,023",15.2,11.7,18.7,459,318,600,21.9,15.2,28.6,327,216,438,21.3,14.1,28.5,"47,357","41,562","53,152",.,.,.,.,.,.
54,25,WV,Greenbrier County,"6,037","4,987","7,087",18.9,15.6,22.2,"1,510","1,129","1,891",24.5,18.3,30.7,940,633,"1,247",20.4,13.7,27.1,"41,958","38,138","45,778",.,.,.,.,.,.
54,27,WV,Hampshire County,"3,633","2,841","4,425",15.9,12.4,19.4,"1,007",740,"1,274",25.2,18.5,31.9,775,570,980,26.1,19.2,33,"52,186","48,361","56,011",.,.,.,.,.,.
54,29,WV,Hancock County,"4,223","3,448","4,998",14.9,12.2,17.6,"1,053",758,"1,348",20.1,14.5,25.7,717,489,945,17.7,12.1,23.3,"52,301","46,478","58,124",.,.,.,.,.,.
